DATE,2ssd2std,5ssd2std,10ssd2std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd1std,5ssd1std,10ssd1std,2ssd0.5std,5ssd0.5std,10ssd0.5std
2001-02-14,1.0,1.002816631492128,1.001408315746064,1.0010673170038462,1.0052980689412123,0.9863933965276345,1.0,1.0025771046426744,0.9857578471455246,1.0061349693251533,1.0020801182723258,0.9892850072565935
2001-02-15,1.0,1.002816631492128,1.001408315746064,1.0010673170038462,1.0052980689412123,0.9843211288880143,1.0,1.0045001816196084,0.9846471179943714,1.0061349693251533,1.0040031952492598,0.9882919251628798
2001-02-16,1.0,1.002816631492128,1.001408315746064,1.0010673170038462,1.0052980689412123,0.9828017802200781,1.0,1.0038433671696905,0.9829635657139558,1.0061349693251533,1.0036747880243009,0.9890105034414934
2001-02-19,1.0,1.002816631492128,1.001408315746064,1.0010673170038462,1.0052980689412123,0.9822022619566325,1.0,1.0025318917598545,0.9820361785980513,1.0061349693251533,1.003019050319383,0.9878085755467515
2001-02-20,1.0,1.002816631492128,1.001408315746064,1.018766432048094,1.0123777149589115,0.9875356352441774,1.0,1.0038390813023381,0.9844833236479884,1.0061349693251533,0.9965929990729256,0.9857902978141799
2001-02-21,1.0,1.002816631492128,1.001408315746064,1.018766432048094,1.0123777149589115,0.9866954182647405,1.0,1.0038390813023381,0.9836431066685515,1.0061349693251533,0.9965929990729256,0.9852239274040654
2001-02-22,1.0,1.002816631492128,1.001408315746064,1.018766432048094,1.0123777149589115,0.9846589358368087,1.0,1.0038390813023381,0.9823083782379536,1.0061349693251533,0.9965929990729256,0.9837700094635653
2001-02-23,1.0,1.002816631492128,1.001408315746064,1.018766432048094,1.0123777149589115,0.98360441919679,1.0,1.0076486051184665,0.9838554876622326,1.0061349693251533,1.000402522889054,0.9845673211047877
2001-02-26,1.0,1.002816631492128,1.001408315746064,1.018766432048094,1.0123777149589115,0.9741442947829445,1.0,1.0076486051184665,0.9743953632483873,1.0061349693251533,1.0022373852743751,0.9777997757915893
2001-02-27,1.0,1.0169342785509516,1.0084671392754758,1.018766432048094,1.0123777149589115,0.975737378345264,1.0,1.0076486051184665,0.9759884468107067,1.0061349693251533,1.0154160651709105,0.9861369982538686
2001-02-28,1.0,1.0169342785509516,1.0084671392754758,1.018766432048094,1.0123777149589115,0.9709303427190379,1.0,1.0109272936430567,0.9728207554467757,1.0061349693251533,1.0158756944096898,0.9815597772470321
2001-03-01,1.0,1.0169342785509516,1.0084671392754758,1.018766432048094,1.0123777149589115,0.9764293531315036,1.0,1.0109272936430567,0.9783197658592414,1.0061349693251533,1.0111137897138303,0.9845232756166634
2001-03-02,1.0004412254112016,1.0171107687154324,1.0085553843577162,1.0192076574592956,1.012953472534669,0.9746612333438015,1.0,1.0113265610543336,0.9764634009892991,1.0061349693251533,1.0137068555301632,0.9875330666887188
2001-03-05,1.0004412254112016,1.0208666372669115,1.0104333186334558,1.0192076574592956,1.012953472534669,0.9750537489288361,1.0,1.0113265610543336,0.9757080292825556,1.0061349693251533,1.0174627240816425,0.9885239568686508
2001-03-06,1.0004412254112016,1.0170388860635953,1.0085194430317976,1.0192076574592956,1.0091257213313525,0.9740984921814184,1.0,1.0074988098510171,0.9747527725351378,1.0061349693251533,1.013634972878326,0.9880631376923772
2001-03-07,1.0004412254112016,1.0173716647657582,1.0086858323828791,1.0192076574592956,1.0091257213313525,0.9758933244319841,1.0,1.0074988098510171,0.9776002359971905,1.0061349693251533,1.013634972878326,0.9875282968758085
